transaction_id,account_id,user_id,amount,transaction_type,category,transaction_time
2104,17,8888,3013341,debt,transfer,2025-05-14 16:38:15.838869
2105,40,8888,-4055884,debit,transfer,2025-10-17 16:38:15.838872
2106,72,8888,3401930,debt,salary,2025-10-26 16:38:15.838876
2107,68,28,2715269,debit,transfer,2025-07-31 16:38:15.838879
2108,122,53,4245248,debt,rent,2025-02-15 16:38:15.838882
2109,13,7,4480257,debt,,2025-03-08 16:38:15.838886
2110,139,18,3757896,credit,transfer,2025-04-24 16:38:15.838889
2111,114,39,2035308,credit,,2025-02-27 16:38:15.838893
2112,146,8888,2858021,debt,groceries,2025-05-18 16:38:15.838896
2113,121,11,4776410,debit,,2025-06-11 16:38:15.838899
2114,39,63,-330034,credit,transfer,2025-06-03 16:38:15.838903
2115,140,8888,-4989553,credit,rent,2025-03-27 16:38:15.838907
2116,87,8888,2023134,credit,,2025-06-30 16:38:15.838910
2117,35,66,927429,debt,,2025-07-29 16:38:15.838914
2118,123,8888,275322,debt,groceries,2025-09-08 16:38:15.838917
2119,115,100,278196,debt,transfer,2025-03-03 16:38:15.838921
2120,107,59,-1671579,debit,salary,2025-04-24 16:38:15.838924
2121,41,5,3845061,debit,groceries,2025-10-05 16:38:15.838928
2122,15,8888,205474,credit,transfer,2025-03-01 16:38:15.838932
2123,134,8888,-4746465,credit,,2025-03-24 16:38:15.838935
2124,79,92,-679920,debit,groceries,2025-11-23 16:38:15.838939
2125,108,44,4925536,debt,groceries,2025-06-06 16:38:15.838942
2126,93,49,4735192,debt,rent,2025-05-25 16:38:15.838945
2127,54,41,-3789244,credit,salary,2025-12-08 16:38:15.838949
2128,99,71,1244828,credit,transfer,2025-04-27 16:38:15.838953
2129,114,8888,-1308409,debit,transfer,2025-03-28 16:38:15.838957
2130,77,64,189305,credit,groceries,2025-04-23 16:38:15.838960
2131,59,8888,2846394,debit,transfer,2025-04-29 16:38:15.838964
2132,100,83,-2426392,credit,groceries,2025-05-23 16:38:15.838967
2133,111,8888,-480841,debit,,2025-12-05 16:38:15.838971
2134,76,8888,-4150163,debit,groceries,2025-09-27 16:38:15.838975
2135,60,8888,3697919,credit,rent,2025-11-09 16:38:15.838978
2136,46,55,2272834,credit,groceries,2025-09-17 16:38:15.838982
2137,122,35,382451,debt,transfer,2025-12-04 16:38:15.838985
2138,144,8888,2426197,debt,rent,2025-09-01 16:38:15.838989
2139,84,32,-2836221,debit,rent,2025-05-17 16:38:15.838992
2140,62,8888,4436455,debt,salary,2025-08-19 16:38:15.838996
2141,78,8888,4995072,debit,,2025-08-05 16:38:15.838999
2142,58,76,-1190203,debit,,2025-09-17 16:38:15.839003
2143,136,8888,2162535,debt,rent,2025-03-02 16:38:15.839006
2144,84,8888,1323479,debt,groceries,2025-03-10 16:38:15.839009
2145,69,8888,3027847,debit,transfer,2025-09-06 16:38:15.839013
2146,54,42,4481472,debt,transfer,2025-08-31 16:38:15.839016
2147,134,8888,-4197000,debit,transfer,2025-05-18 16:38:15.839020
2148,116,8888,4307908,credit,groceries,2025-05-18 16:38:15.839023
2149,48,8888,109353,debit,transfer,2025-10-09 16:38:15.839027
2150,128,19,-1365970,debit,salary,2025-05-29 16:38:15.839031
2151,87,8888,4816710,debit,,2025-04-09 16:38:15.839034
2152,146,8888,4728297,debt,transfer,2025-09-25 16:38:15.839038
2153,106,13,2237256,credit,groceries,2025-09-10 16:38:15.839041
2154,7,79,1468625,debt,groceries,2025-12-11 16:38:15.839044
2155,2,8888,-2439816,debit,,2025-10-15 16:38:15.839048
2156,112,89,441975,debt,transfer,2025-04-14 16:38:15.839051
2157,12,95,-1390560,debit,transfer,2025-03-28 16:38:15.839055
2158,77,29,3676504,credit,,2025-08-01 16:38:15.839058
2159,7,4,-3276320,debit,rent,2025-08-09 16:38:15.839062
2160,122,8888,-3351708,debit,rent,2025-10-29 16:38:15.839065
2161,108,8888,406630,debit,groceries,2025-09-09 16:38:15.839069
2162,94,8888,146474,credit,salary,2025-11-11 16:38:15.839073
2163,115,8888,3852970,credit,rent,2025-05-07 16:38:15.839076
2164,30,83,2609863,debit,,2025-02-20 16:38:15.839080
2165,147,8888,2723426,debt,groceries,2025-03-09 16:38:15.839083
2166,142,8888,2444410,credit,transfer,2025-11-24 16:38:15.839086
2167,121,82,2891040,debit,groceries,2025-08-28 16:38:15.839090
2168,54,94,4311477,credit,transfer,2025-12-14 16:38:15.839094
2169,138,8888,-152972,debit,transfer,2025-12-05 16:38:15.839097
2170,15,8888,-4182935,credit,salary,2025-11-22 16:38:15.839101
2171,133,20,2615173,debt,,2025-09-15 16:38:15.839104
2172,61,8888,4926734,debit,groceries,2025-07-22 16:38:15.839108
2173,116,81,-4020155,debit,rent,2025-06-24 16:38:15.839112
2174,147,8888,3276181,debt,salary,2025-07-19 16:38:15.839115
2175,83,45,-2595667,credit,,2025-08-03 16:38:15.839119
2176,143,8888,1997939,debt,rent,2025-10-12 16:38:15.839123
2177,8,71,-4671609,credit,rent,2025-03-30 16:38:15.839126
2178,150,8888,4302469,credit,transfer,2025-03-06 16:38:15.839130
2179,132,21,-3106135,credit,rent,2025-11-27 16:38:15.839134
2180,109,8888,148406,credit,,2025-08-18 16:38:15.839142
2181,147,8888,4093800,credit,transfer,2025-11-04 16:38:15.839145
2182,40,8888,3006299,debt,salary,2025-07-04 16:38:15.839149
2183,42,8888,3474848,debt,groceries,2025-12-12 16:38:15.839152
2184,50,99,854524,debt,rent,2025-03-04 16:38:15.839155
2185,81,8888,2101681,debt,salary,2025-08-06 16:38:15.839159
2186,142,8888,3004782,debt,,2025-05-18 16:38:15.839162
2187,53,8888,-1026947,credit,,2025-05-20 16:38:15.839165
2188,132,8888,3049018,credit,transfer,2025-11-12 16:38:15.839169
2189,89,8888,-2025853,credit,rent,2025-05-06 16:38:15.839172
2190,117,69,1139977,debt,salary,2025-09-02 16:38:15.839175
2191,21,35,595788,debt,rent,2025-04-17 16:38:15.839179
2192,58,8888,2108249,debit,transfer,2025-11-05 16:38:15.839182
2193,11,8888,4339173,credit,groceries,2025-05-19 16:38:15.839186
2194,30,8888,-1562313,debit,rent,2025-08-22 16:38:15.839190
2195,83,24,3606159,debt,rent,2025-04-02 16:38:15.839193
2196,98,8888,3209827,debt,salary,2025-02-09 16:38:15.839196
2197,7,8888,-1592094,debit,transfer,2025-08-10 16:38:15.839200
2198,106,50,3031649,debit,,2025-10-31 16:38:15.839203
2199,12,23,1292270,credit,transfer,2025-10-13 16:38:15.839207
2200,116,8888,4477356,debit,transfer,2025-11-13 16:38:15.839210
2201,22,65,2072921,debt,,2025-07-03 16:38:15.839213
2202,59,89,2360066,debt,groceries,2025-03-07 16:38:15.839217
2203,46,8888,2499481,debit,,2025-03-09 16:38:15.839220
2204,135,8888,3416433,debt,salary,2025-04-14 16:38:15.839223
2205,58,8888,2991838,debit,transfer,2025-12-02 16:38:15.839227
2206,131,87,2058677,debt,transfer,2025-09-10 16:38:15.839230
2207,29,81,-1107013,debit,rent,2025-11-30 16:38:15.839233
2208,141,96,1624697,debt,salary,2025-07-27 16:38:15.839236
2209,79,8888,3830652,credit,,2025-06-10 16:38:15.839240
2210,65,10,-4500103,credit,salary,2025-05-04 16:38:15.839243
2211,142,8888,3668451,debt,,2025-09-13 16:38:15.839247
2212,32,31,3537754,debt,groceries,2025-06-17 16:38:15.839250
2213,13,8888,2522605,credit,,2025-02-19 16:38:15.839254
2214,102,8888,1871802,credit,rent,2025-11-07 16:38:15.839257
2215,81,75,462615,debt,transfer,2025-06-04 16:38:15.839261
2216,16,8888,539826,debit,groceries,2025-09-17 16:38:15.839265
2217,145,8888,2551580,debt,transfer,2025-11-23 16:38:15.839268
2218,115,8888,3974223,credit,salary,2025-03-28 16:38:15.839272
2219,73,88,4132316,debt,transfer,2025-07-21 16:38:15.839275
2220,76,8888,-67096,credit,salary,2025-09-30 16:38:15.839278
2221,90,8888,-1042357,credit,transfer,2025-04-05 16:38:15.839282
2222,94,8888,324483,debt,groceries,2025-05-27 16:38:15.839285
2223,51,93,2467913,debit,rent,2025-03-06 16:38:15.839289
2224,122,8888,1752017,debt,transfer,2025-06-19 16:38:15.839292
2225,112,61,3944588,debt,,2025-12-16 16:38:15.839295
2226,50,100,-182872,credit,groceries,2025-08-20 16:38:15.839298
2227,120,15,-1937829,credit,salary,2025-11-18 16:38:15.839302
2228,72,8888,-2501691,debit,transfer,2025-03-03 16:38:15.839306
2229,50,8888,1447405,credit,rent,2025-10-17 16:38:15.839309
2230,136,24,-3344674,credit,transfer,2025-10-11 16:38:15.839313
2231,135,33,1691014,debt,salary,2025-05-31 16:38:15.839316
2232,131,74,3386369,debit,groceries,2025-02-19 16:38:15.839320
2233,105,87,252014,debit,rent,2025-10-04 16:38:15.839323
2234,16,8888,1760136,debit,salary,2025-06-03 16:38:15.839327
2235,72,14,3147412,debt,salary,2025-06-21 16:38:15.839330
2236,89,8,2997633,debt,rent,2025-07-31 16:38:15.839334
2237,14,4,-483794,debit,salary,2025-12-09 16:38:15.839338
2238,63,8888,-468182,debit,rent,2025-08-19 16:38:15.839341
2239,101,98,311233,credit,salary,2025-02-15 16:38:15.839345
2240,86,8888,1630522,debt,salary,2025-10-31 16:38:15.839348
2241,6,17,1510913,debit,salary,2025-03-17 16:38:15.839352
2242,2,11,-1453727,debit,transfer,2025-09-10 16:38:15.839355
2243,147,83,4319999,debit,groceries,2025-11-12 16:38:15.839358
2244,9,8888,-3008555,debit,groceries,2025-06-16 16:38:15.839362
2245,132,8888,415974,debt,groceries,2025-03-08 16:38:15.839365
2246,9,89,-3759804,debit,transfer,2025-04-30 16:38:15.839369
2247,131,47,-4585415,credit,rent,2025-11-25 16:38:15.839372
2248,136,8888,-3454724,credit,rent,2025-09-20 16:38:15.839376
2249,74,8888,3173021,debt,groceries,2025-06-10 16:38:15.839379
2250,92,8888,-4735432,credit,,2025-08-17 16:38:15.839382
2251,111,8888,4724205,debit,salary,2025-04-16 16:38:15.839385
2252,8,8888,2073281,debt,,2025-08-12 16:38:15.839389
2253,117,8888,1606306,credit,salary,2025-04-18 16:38:15.839392
2254,127,49,3218990,credit,salary,2025-09-05 16:38:15.839396
2255,145,8888,3846304,debit,rent,2025-06-19 16:38:15.839399
2256,132,8888,-1693102,debit,salary,2025-03-20 16:38:15.839403
2257,75,26,4888826,debit,groceries,2025-06-07 16:38:15.839406
2258,92,47,785313,debit,groceries,2025-04-09 16:38:15.839410
2259,84,8888,-4795819,credit,transfer,2025-06-27 16:38:15.839413
2260,39,8888,-4426524,debit,,2025-11-16 16:38:15.839417
2261,101,8888,-3194226,debit,,2025-02-13 16:38:15.839421
2262,61,8888,3225167,debt,,2025-10-14 16:38:15.839424
2263,62,8888,2984962,debt,transfer,2025-03-16 16:38:15.839428
2264,115,61,-2291207,debit,groceries,2025-11-15 16:38:15.839431
2265,77,70,435437,debt,rent,2025-08-17 16:38:15.839434
2266,102,8888,4592929,debit,groceries,2025-05-10 16:38:15.839438
2267,71,16,887364,debt,salary,2025-02-22 16:38:15.839441
2268,82,8888,3338558,debt,,2025-04-28 16:38:15.839444
2269,109,2,-1206414,debit,,2025-12-10 16:38:15.839448
2270,93,83,4996272,debt,groceries,2025-08-01 16:38:15.839451
2271,29,79,-3130502,debit,salary,2025-12-02 16:38:15.839454
2272,112,11,2642017,debit,,2025-11-10 16:38:15.839458
2273,143,8888,4427898,credit,salary,2025-07-30 16:38:15.839462
2274,53,8888,3465536,debt,groceries,2025-02-25 16:38:15.839465
2275,52,8888,-1534084,debit,rent,2025-04-30 16:38:15.839468
2276,23,6,-932138,credit,groceries,2025-08-14 16:38:15.839472
2277,31,8888,3697982,debit,salary,2025-12-14 16:38:15.839476
2278,34,84,4579807,debit,transfer,2025-07-10 16:38:15.839479
2279,7,60,-660638,credit,transfer,2025-05-24 16:38:15.839483
2280,83,8888,4108797,debit,transfer,2025-05-13 16:38:15.839486
2281,97,8888,1819846,debt,transfer,2025-09-01 16:38:15.839489
2282,116,26,-3822485,debit,rent,2025-06-18 16:38:15.839493
2283,17,68,1196784,credit,rent,2025-03-31 16:38:15.839496
2284,137,8888,-4682887,debit,groceries,2025-07-27 16:38:15.839500
2285,20,96,-3108665,credit,rent,2025-11-28 16:38:15.839503
2286,107,8888,-509764,debit,,2025-06-20 16:38:15.839507
2287,100,8888,-4155358,debit,salary,2025-05-20 16:38:15.839510
2288,35,8888,2244870,credit,transfer,2025-03-23 16:38:15.839514
2289,90,62,4046712,debt,,2025-04-11 16:38:15.839517
2290,78,8888,4870101,debit,salary,2025-12-05 16:38:15.839520
2291,25,20,3532025,credit,,2025-11-14 16:38:15.839523
2292,104,34,-952142,credit,groceries,2025-02-14 16:38:15.839527
2293,113,21,-24622,debit,,2025-12-10 16:38:15.839530
2294,26,1,-3795504,credit,rent,2025-06-16 16:38:15.839535
2295,105,8888,-2208235,debit,salary,2025-12-13 16:38:15.839538
2296,125,80,1053946,credit,,2025-10-19 16:38:15.839541
2297,93,5,-1200399,credit,,2025-04-11 16:38:15.839545
2298,56,75,1896568,debit,,2025-03-16 16:38:15.839549
2299,61,28,4772782,credit,groceries,2025-09-03 16:38:15.839552
2300,23,8888,-118355,debit,,2025-02-26 16:38:15.839556
2301,83,49,4353996,credit,,2025-05-22 16:38:15.839559
2302,88,8888,4223178,debt,groceries,2025-06-20 16:38:15.839562
2303,42,79,3396995,debt,transfer,2025-07-27 16:38:15.839565
2304,139,24,4528897,debt,groceries,2025-06-02 16:38:15.839568
2305,50,8888,1036473,credit,transfer,2025-02-16 16:38:15.839572
2306,43,8888,4904507,credit,transfer,2025-11-17 16:38:15.839575
2307,105,76,2881058,debit,,2025-06-12 16:38:15.839579
2308,145,8888,3625765,debit,salary,2025-09-20 16:38:15.839582
2309,35,8888,-4026123,credit,transfer,2025-04-28 16:38:15.839586
2310,137,8888,3646319,credit,rent,2025-10-02 16:38:15.839589
2311,129,83,-3154787,credit,rent,2025-03-04 16:38:15.839593
2312,9,11,1159554,debt,salary,2025-10-05 16:38:15.839596
2313,147,87,-1272228,debit,,2025-04-09 16:38:15.839599
2314,88,21,-4093352,credit,salary,2025-09-19 16:38:15.839608
2315,146,39,1352599,credit,rent,2025-09-15 16:38:15.839612
2316,6,8888,4556435,debt,rent,2025-11-11 16:38:15.839615
2317,59,44,651514,credit,rent,2025-03-13 16:38:15.839619
2318,76,8888,4237527,debt,transfer,2025-08-09 16:38:15.839622
2319,12,8888,4666286,debt,salary,2025-05-05 16:38:15.839625
2320,28,2,-4167903,credit,groceries,2025-10-17 16:38:15.839629
2321,15,8888,-2062717,credit,,2025-02-25 16:38:15.839632
2322,69,8888,3727020,debit,rent,2025-04-10 16:38:15.839636
2323,115,8888,-1509633,debit,groceries,2025-10-18 16:38:15.839641
2324,124,70,-259590,credit,groceries,2025-04-12 16:38:15.839647
2325,64,47,4829780,credit,,2025-05-07 16:38:15.839652
2326,149,8,1438817,debt,salary,2025-06-30 16:38:15.839658
2327,28,18,-242957,debit,,2025-09-28 16:38:15.839663
2328,45,62,2708528,debt,salary,2025-02-20 16:38:15.839668
2329,88,8888,2523529,debt,transfer,2025-05-20 16:38:15.839672
2330,75,98,4768376,debt,salary,2025-04-07 16:38:15.839677
2331,8,8888,3580405,debt,,2025-08-16 16:38:15.839682
2332,35,96,-3788670,debit,transfer,2025-03-31 16:38:15.839687
2333,118,14,2518696,debit,salary,2025-11-25 16:38:15.839692
2334,42,8888,2186961,credit,rent,2025-06-10 16:38:15.839697
2335,77,8888,-768232,debit,,2025-09-19 16:38:15.839703
2336,51,79,3492627,debt,salary,2025-05-14 16:38:15.839708
2337,87,8,600563,credit,rent,2025-06-30 16:38:15.839713
2338,90,10,4423468,debit,,2025-03-29 16:38:15.839723
2339,12,8888,2702600,debt,salary,2025-09-17 16:38:15.839731
2340,70,23,3181646,debit,rent,2025-11-23 16:38:15.839737
2341,88,4,1819089,credit,,2025-12-01 16:38:15.839744
2342,85,62,1818797,debt,,2025-09-25 16:38:15.839750
2343,36,8888,3806341,credit,,2025-05-27 16:38:15.839757
2344,52,8888,4586602,debt,transfer,2025-09-13 16:38:15.839763
2345,68,29,-575091,debit,salary,2025-08-18 16:38:15.839772
2346,76,8888,-3426203,debit,transfer,2025-11-22 16:38:15.839779
2347,115,36,3848542,debt,,2025-07-25 16:38:15.839786
2348,24,8888,-1337577,credit,rent,2025-05-24 16:38:15.839794
2349,30,8888,-550043,debit,transfer,2025-11-15 16:38:15.839801
2350,98,8888,2432387,credit,,2025-10-29 16:38:15.839809
2351,20,8888,2545489,debt,transfer,2025-08-18 16:38:15.839816
2352,16,8888,2700319,debt,groceries,2025-11-30 16:38:15.839822
2353,71,82,1340098,debt,transfer,2025-02-27 16:38:15.839830
2354,47,45,-3123304,debit,transfer,2025-04-10 16:38:15.839838
2355,8,8888,-4892177,debit,,2025-08-17 16:38:15.839846
2356,50,62,-4768177,credit,salary,2025-07-06 16:38:15.839853
2357,130,8888,-384881,debit,,2025-09-08 16:38:15.839860
2358,16,7,2043298,debt,transfer,2025-06-23 16:38:15.839867
2359,20,8888,4195835,debit,transfer,2025-11-17 16:38:15.839875
2360,13,8888,3293043,debit,,2025-04-05 16:38:15.839882
2361,76,58,-4336650,debit,salary,2025-02-19 16:38:15.839890
2362,72,8888,142600,debt,salary,2025-08-30 16:38:15.839896
2363,133,8888,-1523819,debit,transfer,2025-02-14 16:38:15.839902
2364,44,14,2017663,credit,rent,2025-05-24 16:38:15.839911
2365,45,57,2347897,debt,groceries,2025-02-22 16:38:15.839917
2366,32,67,-1635902,credit,rent,2025-12-07 16:38:15.839925
2367,122,62,3626545,debt,salary,2025-10-21 16:38:15.839933
2368,2,8888,255334,debit,,2025-02-24 16:38:15.839940
2369,100,96,4461333,debt,transfer,2025-09-05 16:38:15.839948
2370,38,8888,-3496742,credit,groceries,2025-05-23 16:38:15.839955
2371,58,8888,4559235,debt,groceries,2025-09-30 16:38:15.839963
2372,122,30,-2681234,credit,rent,2025-05-10 16:38:15.839970
2373,18,68,898152,debt,rent,2025-10-03 16:38:15.839977
2374,60,91,4323388,debit,groceries,2025-04-04 16:38:15.839984
2375,127,8888,-1415343,debit,rent,2025-03-10 16:38:15.839992
2376,101,59,4427568,debt,transfer,2025-05-15 16:38:15.839999
2377,101,8888,-3132711,debit,transfer,2025-12-16 16:38:15.840006
2378,123,8888,-3361978,credit,salary,2025-10-25 16:38:15.840013
2379,13,8888,-3443987,credit,rent,2025-03-25 16:38:15.840021
2380,62,66,703259,debt,salary,2025-06-24 16:38:15.840028
2381,27,35,4719872,debit,groceries,2025-03-02 16:38:15.840034
2382,136,8888,2904877,debt,groceries,2025-12-15 16:38:15.840042
2383,14,8888,3412878,credit,,2025-05-03 16:38:15.840049
2384,90,6,-1158420,credit,,2025-09-18 16:38:15.840054
2385,32,8888,4229284,debt,,2025-04-25 16:38:15.840059
2386,10,8888,-4543656,debit,,2025-04-29 16:38:15.840065
2387,116,8888,1425996,debt,rent,2025-08-29 16:38:15.840070
2388,150,8888,326771,debit,rent,2025-03-30 16:38:15.840075
2389,124,81,-606696,debit,transfer,2025-03-14 16:38:15.840081
2390,5,86,4163812,debt,groceries,2025-08-10 16:38:15.840086
2391,66,8888,-261519,credit,transfer,2025-08-01 16:38:15.840091
2392,90,8888,4285563,debt,salary,2025-03-15 16:38:15.840096
2393,41,8888,374630,debt,,2025-04-11 16:38:15.840101
2394,50,8888,-3522116,debit,salary,2025-07-05 16:38:15.840107
2395,24,3,-2723959,debit,salary,2025-07-18 16:38:15.840114
2396,121,93,-3850767,credit,,2025-03-06 16:38:15.840120
2397,146,92,1630171,debit,transfer,2025-04-18 16:38:15.840126
2398,143,8888,4575948,debt,salary,2025-05-05 16:38:15.840131
2399,72,34,857618,debit,,2025-05-29 16:38:15.840136
2400,124,98,-3472456,debit,groceries,2025-06-19 16:38:15.840141
2401,62,8888,2418316,debt,salary,2025-09-27 16:38:15.840145
2402,90,8888,766149,credit,salary,2025-06-07 16:38:15.840150
2403,55,9,4158602,debit,rent,2025-09-18 16:38:15.840155
2404,25,8888,3279180,debt,transfer,2025-12-16 16:38:15.840159
2405,43,8888,-3288149,credit,transfer,2025-03-12 16:38:15.840164
2406,3,27,-1934574,credit,groceries,2025-02-17 16:38:15.840168
2407,104,8888,4482400,debt,transfer,2025-07-18 16:38:15.840171
2408,142,68,1883062,credit,groceries,2025-10-28 16:38:15.840175
2409,4,15,-3359347,credit,transfer,2025-04-14 16:38:15.840181
2410,21,8888,-4508158,debit,,2025-10-31 16:38:15.840187
2411,58,8888,4089848,debt,salary,2025-05-13 16:38:15.840193
2412,85,8888,-1531607,debit,rent,2025-07-03 16:38:15.840200
2413,85,8888,-1467758,debit,groceries,2025-10-19 16:38:15.840206
2414,20,8888,630183,credit,transfer,2025-11-24 16:38:15.840212
2415,142,8888,2310322,debt,salary,2025-11-06 16:38:15.840215
2416,126,44,1930095,debt,groceries,2025-12-03 16:38:15.840219
2417,144,69,-3437860,credit,groceries,2025-12-07 16:38:15.840222
2418,62,8888,2304745,debit,groceries,2025-06-08 16:38:15.840226
2419,88,85,-2518437,credit,transfer,2025-10-22 16:38:15.840229
2420,112,8888,1969184,credit,transfer,2025-08-10 16:38:15.840233
2421,50,8888,3608753,debit,,2025-09-03 16:38:15.840237
2422,30,8888,1215658,debit,,2025-06-16 16:38:15.840241
2423,76,8888,950218,debit,salary,2025-04-13 16:38:15.840244
2424,58,93,547406,debit,groceries,2025-12-19 16:38:15.840248
2425,30,8888,3325568,debit,,2025-02-15 16:38:15.840251
2426,134,78,1502761,debt,groceries,2025-02-23 16:38:15.840255
2427,34,48,571142,debt,groceries,2025-04-02 16:38:15.840258
2428,119,89,4945893,debit,transfer,2025-02-15 16:38:15.840261
2429,19,25,2009850,debit,rent,2025-02-22 16:38:15.840265
2430,67,8888,-2037893,credit,,2025-07-23 16:38:15.840269
2431,73,8888,-3048774,credit,groceries,2025-07-16 16:38:15.840272
2432,114,8888,862235,debit,groceries,2025-11-23 16:38:15.840276
2433,84,16,-423229,credit,transfer,2025-09-13 16:38:15.840279
2434,57,8888,4040086,credit,groceries,2025-02-27 16:38:15.840283
2435,146,8888,1258528,debt,rent,2025-04-30 16:38:15.840286
2436,69,67,3729122,debt,salary,2025-07-11 16:38:15.840290
2437,36,76,-3143910,debit,salary,2025-09-13 16:38:15.840293
2438,29,8888,2259830,debt,groceries,2025-03-18 16:38:15.840296
2439,20,74,-350343,debit,groceries,2025-11-11 16:38:15.840300
2440,150,8888,2264753,debit,groceries,2025-09-25 16:38:15.840304
2441,56,8888,-4863625,credit,rent,2025-04-22 16:38:15.840307
2442,40,54,277720,debit,salary,2025-06-29 16:38:15.840311
2443,105,8888,3623634,debt,transfer,2025-05-20 16:38:15.840314
2444,48,87,-3524105,credit,transfer,2025-11-06 16:38:15.840318
2445,85,32,2427570,debit,salary,2025-11-21 16:38:15.840322
2446,37,8888,-285366,credit,groceries,2025-05-27 16:38:15.840325
2447,105,36,-1590466,debit,,2025-04-13 16:38:15.840329
2448,43,58,-1301098,credit,transfer,2025-10-28 16:38:15.840332
2449,12,100,3265558,debt,,2025-10-04 16:38:15.840335
2450,149,74,-1518237,debit,transfer,2025-05-22 16:38:15.840339
2451,126,58,4804281,debt,,2025-05-10 16:38:15.840342
2452,86,16,1881178,debt,salary,2025-09-09 16:38:15.840346
2453,24,8888,1795976,debt,salary,2025-03-03 16:38:15.840349
2454,12,8888,4102165,debit,groceries,2025-10-07 16:38:15.840352
2455,142,8888,2547280,debt,rent,2025-03-24 16:38:15.840356
2456,59,8888,-2388548,credit,rent,2025-12-05 16:38:15.840359
2457,106,8,-976109,debit,groceries,2025-11-19 16:38:15.840363
2458,132,46,-1510790,debit,groceries,2025-03-19 16:38:15.840366
2459,53,8888,-3806719,credit,transfer,2025-04-24 16:38:15.840370
2460,121,8888,4550016,debit,,2025-06-25 16:38:15.840373
2461,37,8888,-944942,debit,rent,2025-11-11 16:38:15.840377
2462,100,50,-3204449,credit,transfer,2025-05-10 16:38:15.840381
2463,76,8888,3720855,debt,transfer,2025-04-17 16:38:15.840385
2464,22,87,4751701,debit,groceries,2025-10-19 16:38:15.840388
2465,26,8888,2829696,debt,groceries,2025-04-25 16:38:15.840391
2466,142,38,-1839862,credit,rent,2025-12-05 16:38:15.840395
2467,128,4,1010071,debt,transfer,2025-08-19 16:38:15.840398
2468,52,8888,-3178743,debit,,2025-08-20 16:38:15.840402
2469,133,8888,-1864149,debit,groceries,2025-11-22 16:38:15.840406
2470,20,8888,-1359293,debit,,2025-09-13 16:38:15.840409
2471,90,91,-4415398,credit,transfer,2025-10-28 16:38:15.840413
2472,6,45,438598,debt,,2025-05-05 16:38:15.840416
2473,116,8888,1351791,debt,transfer,2025-06-16 16:38:15.840419
2474,3,8888,-2967608,credit,groceries,2025-06-01 16:38:15.840423
2475,98,8888,-4796106,debit,rent,2025-05-19 16:38:15.840426
2476,78,8888,-2752192,debit,groceries,2025-11-17 16:38:15.840430
2477,61,63,-2638452,credit,transfer,2025-03-16 16:38:15.840434
2478,102,74,1069794,debt,groceries,2025-02-14 16:38:15.840437
2479,75,8888,2121864,debt,salary,2025-04-04 16:38:15.840440
2480,107,8888,1083535,debt,groceries,2025-04-02 16:38:15.840443
2481,92,8888,-4230456,credit,salary,2025-04-19 16:38:15.840447
2482,108,38,4489965,debit,rent,2025-03-03 16:38:15.840450
2483,93,8888,2764696,credit,transfer,2025-11-27 16:38:15.840454
2484,58,43,1512577,debit,rent,2025-05-02 16:38:15.840458
2485,105,8888,4806560,debit,salary,2025-07-29 16:38:15.840461
2486,130,13,3151661,credit,transfer,2025-04-15 16:38:15.840465
2487,148,8888,-3701640,debit,,2025-03-04 16:38:15.840468
2488,19,28,2841476,debt,groceries,2025-09-21 16:38:15.840471
2489,40,32,2380627,debt,transfer,2025-05-24 16:38:15.840475
2490,1,63,-4857762,credit,groceries,2025-07-17 16:38:15.840478
2491,75,8888,-796540,credit,transfer,2025-06-16 16:38:15.840482
2492,66,8888,2775116,debt,salary,2025-04-23 16:38:15.840485
2493,129,1,3281659,debit,transfer,2025-05-31 16:38:15.840488
2494,54,26,-2706909,credit,transfer,2025-06-25 16:38:15.840492
2495,31,40,3954353,credit,groceries,2025-10-23 16:38:15.840496
2496,9,82,348076,debt,rent,2025-06-13 16:38:15.840499
2497,69,2,2091820,credit,groceries,2025-04-18 16:38:15.840502
2498,13,4,3606559,debit,,2025-05-04 16:38:15.840506
2499,37,71,4697450,debt,groceries,2025-03-01 16:38:15.840509
2500,102,79,-2764295,credit,,2025-09-21 16:38:15.840513
2501,97,8888,3094985,debt,groceries,2025-05-30 16:38:15.840516
2502,136,24,1255757,debit,,2025-03-22 16:38:15.840520
2503,62,93,-1501137,credit,groceries,2025-05-01 16:38:15.840523
2504,112,8888,-595501,credit,salary,2025-11-11 16:38:15.840526
2505,111,43,-2418582,credit,groceries,2025-06-19 16:38:15.840530
2506,133,3,53990,debit,salary,2025-02-25 16:38:15.840533
2507,91,6,3835623,debt,,2025-10-05 16:38:15.840537
2508,27,61,2017923,debit,groceries,2025-06-22 16:38:15.840541
2509,35,69,655843,debit,,2025-11-19 16:38:15.840544
2510,90,68,-3337906,debit,transfer,2025-04-26 16:38:15.840548
2511,131,8888,2331133,credit,transfer,2025-03-30 16:38:15.840551
2512,16,98,3169029,credit,groceries,2025-11-03 16:38:15.840555
2513,121,89,-1957832,debit,groceries,2025-07-28 16:38:15.840558
2514,137,8888,2347880,debit,salary,2025-10-21 16:38:15.840562
2515,21,85,-3404850,credit,,2025-10-02 16:38:15.840565
2516,34,8888,3174838,debt,transfer,2025-02-16 16:38:15.840568
2517,103,8888,-676484,credit,,2025-09-27 16:38:15.840572
